duplicate_count,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
2,564342,22966,GINGERBREAD MAN COOKIE CUTTER,1,2011-08-24 14:53:00,1.25,16340,United Kingdom
2,574892,23033,DRAWER KNOB CERAMIC RED,6,2011-11-07 14:40:00,1.45,14700,United Kingdom
2,564356,84931B,BLUE SCOTTIE DOG W FLOWER PATTERN,1,2011-08-24 15:47:00,2.55,13969,United Kingdom
2,564526,22438,BALLOON ART MAKE YOUR OWN FLOWERS,10,2011-08-25 14:50:00,1.95,15805,United Kingdom
2,564727,21533,RETROSPOT LARGE MILK JUG,1,2011-08-28 12:31:00,4.95,16686,United Kingdom
2,564727,23241,TREASURE TIN GYMKHANA DESIGN,1,2011-08-28 12:31:00,2.08,16686,United Kingdom
2,564739,22191,IVORY DINER WALL CLOCK,1,2011-08-28 14:28:00,8.5,16931,United Kingdom
2,564745,22889,NUMBER TILE VINTAGE FONT No ,2,2011-08-28 15:27:00,2.1,16806,United Kingdom
2,565406,22949,36 DOILIES DOLLY GIRL,12,2011-09-04 10:59:00,1.45,13804,United Kingdom
2,565408,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1,2011-09-04 11:12:00,2.08,16813,United Kingdom
2,565478,82583,HOT BATHS METAL SIGN,1,2011-09-05 11:18:00,2.1,15005,United Kingdom
2,567807,23511,EMBROIDERED RIBBON REEL EMILY ,1,2011-09-22 12:23:00,2.08,17027,United Kingdom
2,566450,22988,SOLDIERS EGG CUP ,12,2011-09-12 16:12:00,1.25,15673,United Kingdom
2,567462,21977,PACK OF 60 PINK PAISLEY CAKE CASES,2,2011-09-20 12:35:00,0.55,14446,United Kingdom
2,567475,23388,WOODLAND MINI BACKPACK,1,2011-09-20 13:11:00,4.15,16360,United Kingdom
2,567482,20725,LUNCH BAG RED RETROSPOT,1,2011-09-20 13:42:00,1.65,16464,United Kingdom
2,567482,22382,LUNCH BAG SPACEBOY DESIGN ,1,2011-09-20 13:42:00,1.65,16464,United Kingdom
2,567482,22119,PEACE WOODEN BLOCK LETTERS,1,2011-09-20 13:42:00,6.95,16464,United Kingdom
2,561873,84568,GIRLS ALPHABET IRON ON PATCHES ,1440,2011-07-31 11:48:00,0.17,13316,United Kingdom
2,568174,23245,SET OF 3 REGENCY CAKE TINS,1,2011-09-25 13:23:00,4.95,16261,United Kingdom
2,568207,23375,"50'S CHRISTMAS PAPER GIFT BAG",10,2011-09-25 15:34:00,0.82,15150,United Kingdom
2,568301,21524,DOORMAT SPOTTY HOME SWEET HOME,1,2011-09-26 12:45:00,8.25,16383,United Kingdom
2,536863,20727,LUNCH BAG  BLACK SKULL.,1,2010-12-03 11:19:00,1.65,17967,United Kingdom
2,537144,22294,HEART FILIGREE DOVE  SMALL,1,2010-12-05 13:00:00,1.25,15880,United Kingdom
2,537154,22746,"POPPY'S PLAYHOUSE LIVINGROOM ",1,2010-12-05 13:05:00,2.1,15808,United Kingdom
2,537202,22750,FELTCRAFT PRINCESS LOLA DOLL,1,2010-12-05 14:25:00,3.75,14506,United Kingdom
2,537202,22075,6 RIBBONS ELEGANT CHRISTMAS ,1,2010-12-05 14:25:00,1.65,14506,United Kingdom
2,537254,22149,FELTCRAFT 6 FLOWER FRIENDS,2,2010-12-06 11:01:00,2.1,15898,United Kingdom
2,537262,22158,3 HEARTS HANGING DECORATION RUSTIC,8,2010-12-06 11:26:00,2.95,15039,United Kingdom
2,537262,22680,FRENCH BLUE METAL DOOR SIGN 5,2,2010-12-06 11:26:00,1.25,15039,United Kingdom
2,537369,21647,ASSORTED TUTTI FRUTTI LARGE PURSE,1,2010-12-06 12:41:00,2.1,17860,United Kingdom
2,537646,22189,CREAM HEART CARD HOLDER,1,2010-12-07 15:39:00,3.95,17591,United Kingdom
2,537653,84658,WHITE STITCHED CUSHION COVER,2,2010-12-07 15:54:00,6.95,17897,United Kingdom
2,537772,22082,RIBBON REEL STRIPES DESIGN ,5,2010-12-08 12:35:00,1.65,18043,United Kingdom
2,537781,21136,PAINTED METAL PEARS ASSORTED,8,2010-12-08 12:46:00,1.69,17341,United Kingdom
2,537955,20725,LUNCH BAG RED RETROSPOT,1,2010-12-09 11:28:00,1.65,16782,United Kingdom
2,540545,22180,RETROSPOT LAMP,4,2011-01-09 15:35:00,9.95,13451,United Kingdom
2,541238,21115,ROSE CARAVAN DOORSTOP,1,2011-01-16 10:42:00,6.75,16746,United Kingdom
2,541249,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,10,2011-01-16 13:18:00,0.85,13700,United Kingdom
2,541602,21485,RETROSPOT HEART HOT WATER BOTTLE,1,2011-01-19 17:17:00,4.95,17231,United Kingdom
2,541848,79321,CHILLI LIGHTS,2,2011-01-23 13:31:00,4.95,17611,United Kingdom
2,541855,22361,GLASS JAR DAISY FRESH COTTON WOOL,1,2011-01-23 14:59:00,2.95,13742,United Kingdom
2,543040,21558,SKULL LUNCH BOX WITH CUTLERY ,1,2011-02-02 17:06:00,2.55,17337,United Kingdom
2,544040,22666,RECIPE BOX PANTRY YELLOW DESIGN,1,2011-02-15 11:40:00,2.95,14701,United Kingdom
2,575886,22059,CERAMIC STRAWBERRY DESIGN MUG,1,2011-11-11 13:57:00,1.49,12517,Germany
2,576181,21507,ELEPHANT BIRTHDAY CARD ,12,2011-11-14 11:19:00,0.42,15572,United Kingdom
2,576303,22895,SET OF 2 TEA TOWELS APPLE AND PEARS,1,2011-11-14 14:51:00,3.25,15532,United Kingdom
2,576857,23418,LAVENDER TOILETTE BOTTLE,1,2011-11-16 15:52:00,2.08,12748,United Kingdom
2,577317,22866,HAND WARMER SCOTTY DOG DESIGN,1,2011-11-18 13:33:00,2.1,16426,United Kingdom
2,577473,23154,SET OF 4 JAM JAR MAGNETS,1,2011-11-20 11:28:00,2.08,15919,United Kingdom
2,577482,84029E,RED WOOLLY HOTTIE WHITE HEART.,3,2011-11-20 11:43:00,4.25,16762,United Kingdom
2,577493,22382,LUNCH BAG SPACEBOY DESIGN ,1,2011-11-20 12:13:00,1.65,17323,United Kingdom
2,577503,22742,MAKE YOUR OWN PLAYTIME CARD KIT,2,2011-11-20 12:34:00,2.95,18110,United Kingdom
2,577723,84989A,75 GREEN FAIRY CAKE CASES,1,2011-11-21 12:36:00,0.55,16713,United Kingdom
2,578019,22726,ALARM CLOCK BAKELIKE GREEN,1,2011-11-22 13:11:00,3.75,17360,United Kingdom
2,578041,23439,HAND WARMER RED LOVE HEART,2,2011-11-22 14:23:00,2.1,17338,United Kingdom
2,578147,47471,RAINBOW PEGS PHOTO CLIP STRING,1,2011-11-23 11:09:00,0.65,12748,United Kingdom
2,578326,23438, RED SPOT GIFT BAG LARGE,12,2011-11-23 17:45:00,1.25,16343,United Kingdom
2,578326,21217,RED RETROSPOT ROUND CAKE TINS,1,2011-11-23 17:45:00,9.95,16343,United Kingdom
2,578479,85185B,PINK HORSE SOCK PUPPET KIT,1,2011-11-24 12:48:00,2.95,15858,United Kingdom
2,578479,23293,SET OF 12 FAIRY CAKE BAKING CASES,1,2011-11-24 12:48:00,0.83,15858,United Kingdom
2,578781,22091,EMPIRE TISSUE BOX,1,2011-11-25 11:54:00,0.39,15872,United Kingdom
2,578814,22551,PLASTERS IN TIN SPACEBOY,1,2011-11-25 13:40:00,1.65,12748,United Kingdom
2,578817,23148,MINIATURE ANTIQUE ROSE HOOK IVORY,1,2011-11-25 13:45:00,0.83,16764,United Kingdom
2,578946,79051A,SMOKEY GREY COLOUR GLASS,4,2011-11-27 13:47:00,0.29,16005,United Kingdom
2,578951,22970,LONDON BUS COFFEE MUG,12,2011-11-27 14:40:00,2.55,15514,United Kingdom
2,578998,21810,CHRISTMAS HANGING STAR WITH BELL,1,2011-11-27 16:05:00,0.39,15436,United Kingdom
2,579135,20982,12 PENCILS TALL TUBE SKULLS,2,2011-11-28 12:44:00,0.85,18096,United Kingdom
2,579167,22723,SET OF 6 HERB TINS SKETCHBOOK,1,2011-11-28 14:06:00,3.95,16800,United Kingdom
2,579171,23505,PLAYING CARDS I LOVE LONDON ,2,2011-11-28 14:30:00,1.25,13030,United Kingdom
2,579414,22360,GLASS JAR ENGLISH CONFECTIONERY,1,2011-11-29 12:52:00,2.95,14719,United Kingdom
2,579472,23320,"GIANT 50'S CHRISTMAS CRACKER",1,2011-11-29 15:09:00,2.89,13521,United Kingdom
2,580305,23177,TREASURE ISLAND BOOK BOX,1,2011-12-02 14:26:00,2.25,12970,United Kingdom
2,580305,23351,"ROLL WRAP 50'S CHRISTMAS",2,2011-12-02 14:26:00,1.25,12970,United Kingdom
2,580469,22343,PARTY PIZZA DISH RED RETROSPOT,3,2011-12-04 12:32:00,0.19,14583,United Kingdom
2,580515,22999,TRAVEL CARD WALLET VINTAGE LEAF,24,2011-12-04 14:09:00,0.42,17750,United Kingdom
2,580520,22400,MAGNETS PACK OF 4 HOME SWEET HOME,1,2011-12-04 14:55:00,0.39,13521,United Kingdom
2,580520,23169,CLASSIC GLASS COOKIE JAR,1,2011-12-04 14:55:00,4.15,13521,United Kingdom
2,580677,85034C,3 ROSE MORRIS BOXED CANDLES,1,2011-12-05 14:40:00,1.25,16200,United Kingdom
2,580884,23320,"GIANT 50'S CHRISTMAS CRACKER",1,2011-12-06 12:21:00,1.25,15907,United Kingdom
2,581125,23597,PAPER BUNTING PAISLEY PARK,1,2011-12-07 12:41:00,2.95,14087,United Kingdom
2,581142,23439,HAND WARMER RED LOVE HEART,2,2011-12-07 13:38:00,2.1,14204,United Kingdom
2,581166,23494,VINTAGE DOILY DELUXE SEWING KIT ,1,2011-12-07 14:43:00,5.95,15525,United Kingdom
2,581414,23454,THREE MINI HANGING FRAMES,1,2011-12-08 14:39:00,4.15,14730,United Kingdom
2,581425,85152,HAND OVER THE CHOCOLATE   SIGN ,12,2011-12-08 15:31:00,2.1,14796,United Kingdom
2,581425,23178,JAM CLOCK MAGNET,1,2011-12-08 15:31:00,1.25,14796,United Kingdom
2,581456,35964,FOLKART CLIP ON STARS,2,2011-12-08 18:42:00,0.39,17530,United Kingdom
2,581538,23343,JUMBO BAG VINTAGE CHRISTMAS ,1,2011-12-09 11:34:00,2.08,14446,United Kingdom
2,544569,21078,SET/20 STRAWBERRY PAPER NAPKINS ,6,2011-02-21 12:58:00,0.85,16980,United Kingdom
2,545036,82580,BATHROOM METAL SIGN,1,2011-02-25 17:25:00,0.55,14573,United Kingdom
2,545045,82483,WOOD 2 DRAWER CABINET WHITE FINISH,2,2011-02-27 11:40:00,6.95,15708,United Kingdom
2,545685,22979,PANTRY WASHING UP BRUSH,1,2011-03-06 11:55:00,1.45,14499,United Kingdom
2,546466,22522,CHILDS GARDEN FORK BLUE ,1,2011-03-14 11:04:00,0.85,18118,United Kingdom
2,546502,84692,BOX OF 24 COCKTAIL PARASOLS,1,2011-03-14 11:46:00,0.42,16005,United Kingdom
2,550321,22523,CHILDS GARDEN FORK PINK,1,2011-04-17 12:49:00,0.85,16770,United Kingdom
2,550512,21033,JUMBO BAG CHARLIE AND LOLA TOYS,1,2011-04-18 16:31:00,2.08,18069,United Kingdom
2,550515,22521,CHILDS GARDEN TROWEL PINK,1,2011-04-18 17:29:00,0.85,14502,United Kingdom
2,551171,22698,PINK REGENCY TEACUP AND SAUCER,2,2011-04-26 16:45:00,2.95,13263,United Kingdom
2,551558,21137,BLACK RECORD COVER FRAME,1,2011-05-03 10:41:00,3.75,17841,United Kingdom
2,551869,22984,CARD GINGHAM ROSE ,12,2011-05-04 16:36:00,0.42,16767,United Kingdom
2,552285,21213,PACK OF 72 SKULL CAKE CASES,1,2011-05-08 12:58:00,0.55,14684,United Kingdom
2,552285,22493,PAINT YOUR OWN CANVAS SET,1,2011-05-08 12:58:00,1.65,14684,United Kingdom
2,552839,48185,DOORMAT FAIRY CAKE,1,2011-05-11 14:25:00,7.95,14367,United Kingdom
2,553061,20727,LUNCH BAG  BLACK SKULL.,1,2011-05-13 11:12:00,1.65,17238,United Kingdom
2,553485,23056,FLOWERS CHANDELIER T-LIGHT HOLDER,1,2011-05-17 12:25:00,6.25,13208,United Kingdom
2,553680,21754,HOME BUILDING BLOCK WORD,1,2011-05-18 13:11:00,5.95,13258,United Kingdom
2,554066,84971S,SMALL HEART FLOWERS HOOK ,24,2011-05-22 10:40:00,0.85,12916,United Kingdom
2,555413,23207,LUNCH BAG ALPHABET DESIGN,1,2011-06-03 09:50:00,1.65,17994,United Kingdom
2,555524,21155,RED RETROSPOT PEG BAG,1,2011-06-05 11:37:00,2.55,16923,United Kingdom
2,555854,22699,ROSES REGENCY TEACUP AND SAUCER ,1,2011-06-07 13:47:00,2.95,12748,United Kingdom
2,555856,84792,ENCHANTED BIRD COATHANGER 5 HOOK,1,2011-06-07 14:02:00,4.65,17124,United Kingdom
2,556484,85053,FRENCH ENAMEL CANDLEHOLDER,1,2011-06-12 13:17:00,2.1,16938,United Kingdom
2,556733,22996,TRAVEL CARD WALLET VINTAGE TICKET,10,2011-06-14 11:53:00,0.42,16919,United Kingdom
2,557787,21917,SET 12 KIDS  WHITE CHALK STICKS,1,2011-06-22 16:16:00,0.42,15041,United Kingdom
2,557956,21213,PACK OF 72 SKULL CAKE CASES,1,2011-06-23 19:20:00,0.55,18283,United Kingdom
2,558702,23147,SINGLE ANTIQUE ROSE HOOK IVORY,2,2011-07-01 12:45:00,1.45,12748,United Kingdom
2,558709,22628,PICNIC BOXES SET OF 3 RETROSPOT ,1,2011-07-01 13:02:00,4.95,17338,United Kingdom
2,559068,23209,LUNCH BAG DOILEY PATTERN ,1,2011-07-06 10:41:00,1.65,17841,United Kingdom
2,559106,21034,REX CASH+CARRY JUMBO SHOPPER,1,2011-07-06 11:10:00,0.95,15889,United Kingdom
2,559552,22274,FELTCRAFT DOLL EMILY,1,2011-07-10 16:29:00,2.95,16014,United Kingdom
2,559641,22294,HEART FILIGREE DOVE  SMALL,24,2011-07-11 12:31:00,1.25,13184,United Kingdom
2,559807,84510A,SET OF 4 ENGLISH ROSE COASTERS,1,2011-07-12 14:48:00,1.25,17841,United Kingdom
2,559809,21288,STRIPEY CHOCOLATE NESTING BOXES,2,2011-07-12 14:57:00,2.95,16409,United Kingdom
2,560209,21912,VINTAGE SNAKES & LADDERS,2,2011-07-15 14:05:00,3.75,15004,United Kingdom
2,560385,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-07-18 12:53:00,2.95,14583,United Kingdom
2,560833,22624,IVORY KITCHEN SCALES,1,2011-07-21 12:14:00,8.5,16891,United Kingdom
2,569217,48194,DOORMAT HEARTS,1,2011-10-02 12:45:00,8.25,15579,United Kingdom
2,569243,21754,HOME BUILDING BLOCK WORD,3,2011-10-03 09:44:00,6.25,13344,United Kingdom
2,569261,23504,PLAYING CARDS JUBILEE UNION JACK,1,2011-10-03 11:34:00,1.25,17321,United Kingdom
2,569469,21975,PACK OF 60 DINOSAUR CAKE CASES,3,2011-10-04 12:22:00,0.55,16360,United Kingdom
2,569651,23115,RED APPLES CHOPPING BOARD   ,1,2011-10-05 12:49:00,4.95,14534,United Kingdom
2,569714,23391, I LOVE LONDON MINI BACKPACK,1,2011-10-05 17:28:00,4.15,18033,United Kingdom
2,570215,23353,6 GIFT TAGS VINTAGE CHRISTMAS ,1,2011-10-09 11:53:00,0.83,16066,United Kingdom
2,570423,22598,CHRISTMAS MUSICAL ZINC TREE,1,2011-10-10 13:38:00,0.29,14451,United Kingdom
2,570664,22082,RIBBON REEL STRIPES DESIGN ,2,2011-10-11 14:21:00,1.65,16362,United Kingdom
2,571081,23067,HANGING ENGRAVED METAL HEART,1,2011-10-13 15:23:00,4.15,16775,United Kingdom
2,571289,23132,SMALL IVORY HEART WALL ORGANISER,6,2011-10-16 15:27:00,5.75,15113,United Kingdom
2,571475,21034,REX CASH+CARRY JUMBO SHOPPER,1,2011-10-17 14:42:00,0.95,15033,United Kingdom
2,571656,22367,CHILDRENS APRON SPACEBOY DESIGN,1,2011-10-18 12:43:00,1.95,16393,United Kingdom
2,571667,20750,RED RETROSPOT MINI CASES,1,2011-10-18 13:04:00,7.95,14554,United Kingdom
2,571682,23193,BUFFALO BILL TREASURE BOOK BOX,1,2011-10-18 14:00:00,2.25,14179,United Kingdom
2,571846,20828,GLITTER BUTTERFLY CLIPS,1,2011-10-19 12:35:00,2.55,17841,United Kingdom
2,572103,22866,HAND WARMER SCOTTY DOG DESIGN,1,2011-10-20 15:57:00,2.1,17571,United Kingdom
2,572285,23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,1,2011-10-23 12:16:00,3.75,14698,United Kingdom
2,572475,23566,EGG CUP MILKMAID HEIDI,2,2011-10-24 13:37:00,1.25,15271,United Kingdom
2,572662,21889,WOODEN BOX OF DOMINOES,2,2011-10-25 12:54:00,1.25,15443,United Kingdom
2,572859,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,2,2011-10-26 12:39:00,2.55,16418,United Kingdom
2,572859,21034,REX CASH+CARRY JUMBO SHOPPER,1,2011-10-26 12:39:00,0.95,16418,United Kingdom
2,573277,21494,ROTATING LEAVES T-LIGHT HOLDER,1,2011-10-28 13:18:00,1.25,14606,United Kingdom
2,567462,21977,PACK OF 60 PINK PAISLEY CAKE CASES,1,2011-09-20 12:35:00,0.55,14446,United Kingdom
2,544068,22851,SET 20 NAPKINS FAIRY CAKES DESIGN ,2,2011-02-15 14:08:00,0.85,16431,United Kingdom
2,574536,21212,PACK OF 72 RETROSPOT CAKE CASES,1,2011-11-04 14:35:00,0.55,15707,United Kingdom
2,574545,85172,HYACINTH BULB T-LIGHT CANDLES,32,2011-11-04 14:54:00,0.42,17084,United Kingdom
2,574559,23240,SET OF 4 KNICK KNACK TINS DOILY ,1,2011-11-04 15:50:00,4.15,14056,United Kingdom
2,574643,23344,"JUMBO BAG 50'S CHRISTMAS ",10,2011-11-06 11:25:00,2.08,17387,United Kingdom
2,574675,23581,JUMBO BAG PAISLEY PARK,1,2011-11-06 12:31:00,2.08,17289,United Kingdom
2,574714,23392,SPACEBOY ROCKET LOLLY MAKERS,2,2011-11-06 14:29:00,2.08,15427,United Kingdom
2,574734,22197,POPCORN HOLDER,1,2011-11-06 15:20:00,0.85,15025,United Kingdom
2,575087,21733,RED HANGING HEART T-LIGHT HOLDER,1,2011-11-08 13:57:00,2.95,16549,United Kingdom
2,575303,20751,FUNKY WASHING UP GLOVES ASSORTED,1,2011-11-09 12:34:00,2.1,12893,United Kingdom
2,575337,21849,SILVER DIAMANTE PEN IN GIFT BOX,2,2011-11-09 14:11:00,4.95,17867,United Kingdom
2,575368,22866,HAND WARMER SCOTTY DOG DESIGN,1,2011-11-09 15:07:00,2.1,14482,United Kingdom
2,562031,17003,BROCADE RING PURSE ,36,2011-08-01 17:37:00,0.29,16984,United Kingdom
2,562540,23254,CHILDRENS CUTLERY DOLLY GIRL ,1,2011-08-05 15:38:00,4.15,17400,United Kingdom
2,562540,23073,GEORGIAN TRINKET BOX,1,2011-08-05 15:38:00,12.5,17400,United Kingdom
2,564727,22630,DOLLY GIRL LUNCH BOX,1,2011-08-28 12:31:00,1.95,16686,United Kingdom
2,564727,22779,WOODEN OWLS LIGHT GARLAND ,1,2011-08-28 12:31:00,4.25,16686,United Kingdom
2,565141,21976,PACK OF 60 MUSHROOM CAKE CASES,1,2011-09-01 13:40:00,0.55,17841,United Kingdom
2,565456,21358,TOAST ITS - HAPPY BIRTHDAY,1,2011-09-04 16:12:00,1.25,16629,United Kingdom
2,566018,20677,PINK POLKADOT BOWL,1,2011-09-08 12:42:00,1.25,13137,United Kingdom
2,566085,22994,TRAVEL CARD WALLET RETROSPOT,1,2011-09-09 10:12:00,0.42,17841,United Kingdom
2,566094,22567,20 DOLLY PEGS RETROSPOT,6,2011-09-09 10:42:00,1.45,17965,United Kingdom
2,566285,84949,SILVER HANGING T-LIGHT HOLDER,6,2011-09-11 14:51:00,1.65,13611,United Kingdom
2,567288,22024,RAINY LADIES BIRTHDAY CARD,12,2011-09-19 11:49:00,0.42,16906,United Kingdom
2,573876,23207,LUNCH BAG ALPHABET DESIGN,1,2011-11-01 12:48:00,1.65,16360,United Kingdom
2,567661,23154,SET OF 4 JAM JAR MAGNETS,1,2011-09-21 15:06:00,2.08,13959,United Kingdom
2,567809,22560,TRADITIONAL MODELLING CLAY,24,2011-09-22 12:29:00,1.25,13804,United Kingdom
2,568301,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2011-09-26 12:45:00,2.95,16383,United Kingdom
2,568657,22950,36 DOILIES VINTAGE CHRISTMAS,1,2011-09-28 12:22:00,1.45,16460,United Kingdom
2,568710,72586,SET OF 6 HALLOWEEN GHOST T-LIGHTS,2,2011-09-28 15:42:00,0.42,14649,United Kingdom
2,568712,21754,HOME BUILDING BLOCK WORD,1,2011-09-28 15:50:00,6.25,17841,United Kingdom
2,536559,51014L,"FEATHER PEN,LIGHT PINK",12,2010-12-01 14:54:00,0.85,17873,United Kingdom
2,536749,85106,CUT GLASS HEXAGON T-LIGHT HOLDER,2,2010-12-02 13:49:00,2.55,17976,United Kingdom
2,536945,21830,ASSORTED CREEPY CRAWLIES,24,2010-12-03 12:24:00,0.42,14083,United Kingdom
2,537153,21696,SMALL SILVER TRELLIS CANDLEPOT,6,2010-12-05 13:03:00,2.95,16718,United Kingdom
2,537199,22156,HEART DECORATION WITH PEARLS ,1,2010-12-05 14:06:00,0.85,15894,United Kingdom
2,537225,20757,RED DAISY POCKET BOOK ,6,2010-12-05 16:41:00,0.85,12748,United Kingdom
2,537374,21738,COSY SLIPPER SHOES SMALL  RED ,1,2010-12-06 12:55:00,2.95,17259,United Kingdom
2,537418,22633,HAND WARMER UNION JACK,1,2010-12-06 15:13:00,2.1,17884,United Kingdom
2,537422,22791,T-LIGHT GLASS FLUTED ANTIQUE,12,2010-12-06 15:27:00,1.25,17812,United Kingdom
2,537781,22835,HOT WATER BOTTLE I AM SO POORLY,1,2010-12-08 12:46:00,4.65,17341,United Kingdom
2,537955,22380,TOY TIDY SPACEBOY  ,1,2010-12-09 11:28:00,2.1,16782,United Kingdom
2,574292,23302,KNEELING MAT HOUSEWORK  DESIGN,1,2011-11-03 15:27:00,1.65,16914,United Kingdom
2,538371,84030E,ENGLISH ROSE HOT WATER BOTTLE,1,2010-12-12 11:07:00,4.25,15570,United Kingdom
2,538379,22918,HERB MARKER PARSLEY,1,2010-12-12 11:26:00,0.65,17126,United Kingdom
2,574025,23301,GARDENERS KNEELING PAD KEEP CALM ,1,2011-11-02 12:26:00,1.65,12748,United Kingdom
2,538652,21664,RIDGED GLASS STORAGE JAR CREAM LID,1,2010-12-13 15:12:00,3.75,17890,United Kingdom
2,539470,21390,FILIGRIS HEART WITH BUTTERFLY,2,2010-12-19 14:03:00,1.25,14472,United Kingdom
2,539475,22109,FULL ENGLISH BREAKFAST PLATE,1,2010-12-19 14:41:00,3.75,16686,United Kingdom
2,540373,21533,RETROSPOT LARGE MILK JUG,1,2011-01-06 17:10:00,4.95,13280,United Kingdom
2,542231,22960,JAM MAKING SET WITH JARS,2,2011-01-26 13:40:00,4.25,16714,United Kingdom
2,542231,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-01-26 13:40:00,1.69,16714,United Kingdom
2,542398,84800S,SMALL WHITE/PINK ROSE ART FLOWER,6,2011-01-27 15:36:00,1.25,13174,United Kingdom
2,573876,21058,PARTY INVITES WOODLAND,1,2011-11-01 12:48:00,0.85,16360,United Kingdom
2,543040,21658,GLASS  BEURRE DISH,1,2011-02-02 17:06:00,3.95,17337,United Kingdom
2,543235,21385,IVORY HANGING DECORATION  HEART,2,2011-02-04 13:30:00,0.85,14462,United Kingdom
2,543641,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,4,2011-02-10 17:19:00,1.45,14555,United Kingdom
2,574481,22745,"POPPY'S PLAYHOUSE BEDROOM ",1,2011-11-04 12:45:00,2.1,18022,United Kingdom
2,546429,21212,PACK OF 72 RETROSPOT CAKE CASES,1,2011-03-13 15:25:00,0.55,17611,United Kingdom
2,578757,22144,CHRISTMAS CRAFT LITTLE FRIENDS,1,2011-11-25 11:41:00,2.1,12748,United Kingdom
2,578519,85107,CUT GLASS T-LIGHT HOLDER OCTAGON,1,2011-11-24 13:56:00,2.55,14591,United Kingdom
2,578445,37450,CERAMIC CAKE BOWL + HANGING CAKES,1,2011-11-24 12:25:00,2.95,15005,United Kingdom
2,578155,23439,HAND WARMER RED LOVE HEART,1,2011-11-23 11:32:00,2.1,12748,United Kingdom
2,578088,22483,RED GINGHAM TEDDY BEAR ,1,2011-11-22 16:47:00,2.95,16376,United Kingdom
2,578041,20983,12 PENCILS TALL TUBE RED RETROSPOT,1,2011-11-22 14:23:00,0.85,17338,United Kingdom
2,578041,84950,ASSORTED COLOUR T-LIGHT HOLDER,12,2011-11-22 14:23:00,0.65,17338,United Kingdom
2,577795,21933,PINK VINTAGE PAISLEY PICNIC BAG,1,2011-11-21 16:50:00,1.65,13246,United Kingdom
2,577778,22633,HAND WARMER UNION JACK,1,2011-11-21 16:10:00,2.1,16549,United Kingdom
2,577778,22616,PACK OF 12 LONDON TISSUES ,1,2011-11-21 16:10:00,0.39,16549,United Kingdom
2,577482,21484,CHICK GREY HOT WATER BOTTLE,2,2011-11-20 11:43:00,4.25,16762,United Kingdom
2,577337,23036,T-LIGHT HOLDER SILVER PETIT FOUR ,1,2011-11-18 14:51:00,1.25,15494,United Kingdom
2,577167,23241,TREASURE TIN GYMKHANA DESIGN,1,2011-11-18 10:41:00,2.08,16511,United Kingdom
2,546984,22138,BAKING SET 9 PIECE RETROSPOT ,1,2011-03-18 12:35:00,4.95,15019,United Kingdom
2,576779,23413,DECORATIVE VINTAGE COFFEE  BOX,3,2011-11-16 13:25:00,4.95,14554,United Kingdom
2,546429,84508C,BLUE CIRCLES DESIGN TEDDY,1,2011-03-13 15:25:00,2.55,17611,United Kingdom
2,576274,23370,SET 36 COLOURING PENCILS DOILY,1,2011-11-14 14:24:00,1.25,17793,United Kingdom
2,576300,22980,PANTRY SCRUBBING BRUSH,1,2011-11-14 14:39:00,1.65,15058,United Kingdom
2,576607,22086,"PAPER CHAIN KIT 50'S CHRISTMAS ",6,2011-11-15 15:42:00,2.95,12474,Germany
2,576695,71101E,STANDING FAIRY POLE SUPPORT ,2,2011-11-16 12:25:00,0.85,16469,United Kingdom
2,576784,22728,ALARM CLOCK BAKELIKE PINK,2,2011-11-16 13:40:00,3.75,16204,United Kingdom
2,576851,23439,HAND WARMER RED LOVE HEART,3,2011-11-16 15:41:00,2.1,15967,United Kingdom
2,576864,22500,SET OF 2 TINS JARDIN DE PROVENCE,1,2011-11-16 16:06:00,4.95,12748,United Kingdom
2,576933,22099,CARAVAN SQUARE TISSUE BOX,1,2011-11-17 11:29:00,0.39,15529,United Kingdom
2,577024,21494,ROTATING LEAVES T-LIGHT HOLDER,1,2011-11-17 12:47:00,1.25,14704,United Kingdom
2,577052,23358,HOT STUFF HOT WATER BOTTLE,1,2011-11-17 14:08:00,3.75,17397,United Kingdom
2,577057,21723,ALPHABET HEARTS STICKER SHEET,1,2011-11-17 14:26:00,0.85,12748,United Kingdom
2,577076,21032,SPACE CADET WHITE,1,2011-11-17 15:08:00,1.25,14362,United Kingdom
2,577228,84580,MOUSE TOY WITH PINK T-SHIRT,1,2011-11-18 12:07:00,3.75,12391,Cyprus
2,577473,23546,WRAP PAISLEY PARK ,25,2011-11-20 11:28:00,0.42,15919,United Kingdom
2,577482,22835,HOT WATER BOTTLE I AM SO POORLY,3,2011-11-20 11:43:00,4.95,16762,United Kingdom
2,577489,23221,REINDEER HEART DECORATION SILVER,1,2011-11-20 12:07:00,0.83,,United Kingdom
